date_time,is_holiday,air_pollution_index,humidity,wind_speed,wind_direction,visibility_in_miles,dew_point,temperature,rain_p_h,snow_p_h,clouds_all,weather_type,traffic_volume
2013-04-04 14:00:00,0,98,64,3,90,2,2,278.74,0.0,0.0,1,1,5600
2013-04-04 15:00:00,0,228,69,5,60,9,9,279.53,0.0,0.0,1,1,5992
2013-04-04 16:00:00,0,295,69,5,60,9,9,279.84,0.0,0.0,40,0,6841
2013-04-04 17:00:00,0,170,65,6,80,4,4,280.07,0.0,0.0,75,0,6306
2013-04-04 18:00:00,0,52,60,6,50,5,5,280.38,0.0,0.0,40,0,4755
2013-04-04 19:00:00,0,255,60,5,50,2,2,280.2,0.0,0.0,1,1,3521
2013-04-04 20:00:00,0,267,65,8,80,1,1,279.23,0.0,0.0,1,1,3105
2013-04-04 21:00:00,0,168,86,6,40,5,5,278.33,0.0,0.0,1,1,2792
2013-04-04 23:00:00,0,141,93,4,50,2,2,277.6,0.0,0.0,1,1,1194
2013-04-05 00:00:00,0,56,93,5,50,3,3,277.61,0.0,0.0,1,1,632
2013-04-05 01:00:00,0,98,93,5,50,1,1,278.05,0.0,0.0,75,0,407
2013-04-05 02:00:00,0,54,93,10,30,9,9,278.28,0.0,0.0,90,0,310
2013-04-05 03:00:00,0,203,93,6,30,4,4,278.74,0.0,0.0,90,0,329
2013-04-05 04:00:00,0,15,93,5,30,3,3,278.76,0.0,0.0,75,0,736
2013-04-05 05:00:00,0,272,93,3,360,5,5,278.32,0.0,0.0,90,0,2443
2013-04-05 06:00:00,0,205,93,6,10,5,5,277.9,0.0,0.0,75,0,5318
2013-04-05 07:00:00,0,27,100,7,20,6,6,277.4,0.0,0.0,90,0,6756
2013-04-05 08:00:00,0,116,100,5,360,6,6,277.18,0.0,0.0,75,0,6064
2013-04-05 09:00:00,0,78,100,5,360,6,6,277.38,0.0,0.0,75,5,5107
2013-04-05 11:00:00,0,34,100,4,10,2,2,279.37,0.0,0.0,1,1,5321
2013-04-05 12:00:00,0,65,92,6,10,2,2,280.43,0.0,0.0,1,1,5517
2013-04-05 13:00:00,0,10,89,7,185,1,1,281.54,0.0,0.0,1,1,5541
2013-04-05 14:00:00,0,192,86,7,360,2,2,282.29,0.0,0.0,1,1,5855
2013-04-05 15:00:00,0,63,86,10,10,2,2,282.86,0.0,0.0,1,1,6234
2013-04-05 16:00:00,0,90,86,8,20,3,3,282.63,0.0,0.0,1,1,6390
2013-04-05 17:00:00,0,169,86,5,360,4,4,281.96,0.0,0.0,1,1,5823
2013-04-05 18:00:00,0,235,86,6,350,3,3,281.36,0.0,0.0,5,1,4995
2013-04-05 19:00:00,0,273,86,5,350,8,8,280.23,0.0,0.0,1,1,3604
2013-04-05 20:00:00,0,118,86,6,350,5,5,278.83,0.0,0.0,1,1,2870
2013-04-05 21:00:00,0,53,86,6,350,9,9,276.99,0.0,0.0,1,1,2913
2013-04-05 22:00:00,0,210,86,9,350,1,1,275.92,0.0,0.0,1,1,2205
2013-04-05 23:00:00,0,293,86,9,360,7,7,275.01,0.0,0.0,1,1,1610
2013-04-06 00:00:00,0,156,86,6,340,2,2,273.75,0.0,0.0,1,1,1037
2013-04-06 01:00:00,0,208,86,7,330,6,6,273.1,0.0,0.0,1,1,622
2013-04-06 02:00:00,0,243,86,10,320,6,6,272.22,0.0,0.0,1,1,508
2013-04-06 03:00:00,0,193,86,8,320,2,2,271.98,0.0,0.0,1,1,349
2013-04-06 04:00:00,0,44,86,7,320,2,2,271.35,0.0,0.0,1,1,371
2013-04-06 05:00:00,0,218,86,8,320,3,3,270.94,0.0,0.0,1,1,707
2013-04-06 07:00:00,0,72,86,9,320,5,5,269.66,0.0,0.0,5,1,1953
2013-04-06 08:00:00,0,91,86,9,320,5,5,270.53,0.0,0.0,1,1,2952
2013-04-06 09:00:00,0,272,86,8,310,4,4,272.78,0.0,0.0,20,0,3892
2013-04-06 10:00:00,0,264,86,9,320,4,4,274.29,0.0,0.0,1,1,4070
2013-04-06 11:00:00,0,48,100,7,310,9,9,275.93,0.0,0.0,1,1,4569
2013-04-06 12:00:00,0,295,92,7,310,7,7,277.29,0.0,0.0,40,0,4958
2013-04-06 13:00:00,0,32,92,7,320,2,2,278.18,0.0,0.0,90,0,5007
2013-04-06 14:00:00,0,93,86,8,330,7,7,278.62,0.0,0.0,90,0,4877
2013-04-06 15:00:00,0,215,86,7,320,3,3,278.06,0.0,0.0,90,8,4719
2013-04-06 16:00:00,0,104,80,8,330,9,9,276.87,0.0,0.0,90,8,4426
2013-04-06 17:00:00,0,160,80,7,330,7,7,275.39,0.0,0.0,90,8,4377
2013-04-06 18:00:00,0,259,55,6,330,8,8,274.52,0.0,0.0,90,8,4160
2013-04-06 19:00:00,0,46,47,4,310,1,1,274.43,0.0,0.0,90,8,3050
2013-04-06 20:00:00,0,175,55,2,300,2,2,274.27,0.0,0.0,90,8,2712
2013-04-06 21:00:00,0,80,54,3,310,3,3,274.47,0.0,0.0,75,0,3520
2013-04-06 22:00:00,0,117,54,1,303,9,9,274.54,0.0,0.0,90,0,3122
2013-04-06 23:00:00,0,95,54,1,302,7,7,274.72,0.0,0.0,90,0,1984
2013-04-07 00:00:00,0,190,54,0,296,3,3,274.93,0.0,0.0,75,0,1135
2013-04-07 01:00:00,0,34,62,2,280,1,1,275.19,0.0,0.0,75,0,805
2013-04-07 02:00:00,0,160,67,3,280,7,7,275.62,0.0,0.0,75,0,616
2013-04-07 03:00:00,0,274,73,1,290,6,6,275.96,0.0,0.0,1,1,312
2013-04-07 04:00:00,0,212,73,1,280,4,4,276.27,0.0,0.0,1,1,284
2013-04-07 05:00:00,0,60,79,0,0,4,4,276.57,0.0,0.0,90,2,454
2013-04-07 06:00:00,0,229,73,0,0,9,9,276.68,0.0,0.0,75,0,710
2013-04-07 07:00:00,0,66,63,0,0,2,2,276.79,0.0,0.0,90,0,1052
2013-04-07 08:00:00,0,91,63,1,70,5,5,277.04,0.0,0.0,90,0,1623
2013-04-07 09:00:00,0,173,37,0,0,6,6,277.49,0.0,0.0,90,2,2564
2013-04-07 10:00:00,0,192,27,0,0,9,9,278.58,0.0,0.0,1,1,3298
2013-04-07 11:00:00,0,189,25,0,0,1,1,281.22,0.0,0.0,1,1,3507
2013-04-07 12:00:00,0,293,32,2,220,9,9,282.78,0.0,0.0,1,1,4342
2013-04-07 13:00:00,0,95,31,2,230,9,9,283.97,0.0,0.0,90,0,4254
2013-04-07 14:00:00,0,120,37,1,230,2,2,283.68,0.0,0.0,90,2,4120
2013-04-07 15:00:00,0,167,34,2,200,7,7,282.5,0.0,0.0,40,2,4201
2013-04-07 16:00:00,0,47,43,0,0,8,8,281.11,0.0,0.0,90,2,4241
2013-04-07 17:00:00,0,68,47,1,100,5,5,279.57,0.0,0.0,90,2,3994
2013-04-07 18:00:00,0,68,59,0,0,9,9,278.01,0.0,0.0,90,2,3599
2013-04-07 19:00:00,0,111,100,4,120,4,4,277.39,0.0,0.0,90,4,2999
2013-04-07 20:00:00,0,225,86,4,120,5,5,277.0,0.0,0.0,90,0,2310
2013-04-07 21:00:00,0,240,80,6,120,8,8,276.57,0.0,0.0,90,0,2316
2013-04-07 22:00:00,0,245,93,8,130,7,7,276.29,0.0,0.0,90,0,2107
2013-04-07 23:00:00,0,160,93,6,130,2,2,276.13,0.0,0.0,90,0,2599
2013-04-08 00:00:00,0,77,80,8,150,2,2,276.12,0.0,0.0,90,0,596
2013-04-08 01:00:00,0,55,75,6,150,2,2,275.96,0.0,0.0,90,0,393
2013-04-08 02:00:00,0,231,70,9,150,2,2,275.84,0.0,0.0,90,0,262
2013-04-08 03:00:00,0,249,70,8,140,2,2,275.58,0.0,0.0,90,0,296
2013-04-08 04:00:00,0,165,66,8,150,7,7,275.14,0.0,0.0,90,0,748
2013-04-08 05:00:00,0,104,70,4,150,1,1,274.97,0.0,0.0,1,1,2505
2013-04-08 06:00:00,0,106,76,6,150,4,4,275.02,0.0,0.0,90,0,5597
2013-04-08 07:00:00,0,92,87,7,150,9,9,275.06,0.0,0.0,90,0,6971
2013-04-08 08:00:00,0,254,93,6,150,5,5,275.22,0.0,0.0,90,0,6291
2013-04-08 09:00:00,0,72,93,3,250,6,6,275.43,0.0,0.0,90,0,4920
2013-04-08 10:00:00,0,19,87,3,240,8,8,275.78,0.0,0.0,90,0,4406
2013-04-08 11:00:00,0,98,93,3,240,7,7,276.22,0.0,0.0,90,0,4542
2013-04-08 12:00:00,0,174,87,6,280,1,1,277.03,0.0,0.0,90,0,4708
2013-04-08 13:00:00,0,295,86,4,270,7,7,277.29,0.0,0.0,48,0,4766
2013-04-08 14:00:00,0,224,86,3,280,6,6,279.53,0.0,0.0,75,0,5326
2013-04-08 15:00:00,0,81,93,2,310,8,8,280.17,0.0,0.0,75,0,5595
2013-04-08 16:00:00,0,217,100,3,310,3,3,280.86,0.0,0.0,75,0,6524
2013-04-08 17:00:00,0,148,93,3,310,1,1,281.45,0.0,0.0,1,1,6278
2013-04-08 18:00:00,0,255,93,2,320,1,1,281.33,0.0,0.0,1,1,4356
2013-04-08 19:00:00,0,138,86,3,350,6,6,281.04,0.0,0.0,1,1,3143
2013-04-08 20:00:00,0,109,86,4,10,3,3,280.4,0.0,0.0,90,0,2620
2013-04-08 21:00:00,0,20,74,5,20,3,3,279.81,0.0,0.0,90,2,2171
2013-04-08 22:00:00,0,159,69,5,50,5,5,279.11,0.0,0.0,75,2,1454
2013-04-08 23:00:00,0,274,56,5,20,7,7,278.39,0.0,0.0,90,3,1124
2013-04-09 00:00:00,0,79,60,7,360,9,9,278.02,0.0,0.0,90,2,539
2013-04-09 01:00:00,0,181,100,5,360,8,8,277.78,0.0,0.0,90,2,316
2013-04-09 02:00:00,0,42,100,6,350,8,8,277.93,0.0,0.0,90,2,268
2013-04-09 03:00:00,0,237,86,7,340,1,1,277.93,0.0,0.0,90,2,305
2013-04-09 04:00:00,0,218,86,5,330,2,2,277.86,0.0,0.0,90,2,737
2013-04-09 05:00:00,0,19,80,5,320,9,9,277.73,0.0,0.0,90,2,2626
2013-04-09 06:00:00,0,265,59,4,320,5,5,277.55,0.0,0.0,90,4,5823
2013-04-09 07:00:00,0,176,55,4,330,7,7,277.53,0.0,0.0,90,4,7110
2013-04-09 08:00:00,0,76,55,4,320,4,4,277.22,0.0,0.0,90,4,5954
2013-04-09 09:00:00,0,204,41,4,310,4,4,277.22,0.0,0.0,90,4,5289
2013-04-09 10:00:00,0,84,51,3,270,8,8,277.49,0.0,0.0,90,4,4439
2013-04-09 11:00:00,0,26,47,3,280,3,3,277.88,0.0,0.0,90,4,4560
2013-04-09 12:00:00,0,156,55,4,280,5,5,278.58,0.0,0.0,90,0,4917
2013-04-09 13:00:00,0,259,64,4,290,5,5,279.09,0.0,0.0,90,5,4875
2013-04-09 14:00:00,0,264,64,2,290,5,5,279.57,0.0,0.0,90,4,5298
2013-04-09 15:00:00,0,249,74,1,240,2,2,279.9,0.0,0.0,90,4,5849
2013-04-09 16:00:00,0,41,86,1,210,2,2,280.05,0.0,0.0,90,0,6564
2013-04-09 17:00:00,0,131,86,2,210,6,6,280.19,0.0,0.0,90,5,6315
2013-04-09 18:00:00,0,37,86,2,180,1,1,280.01,0.0,0.0,90,0,4458
2013-04-09 19:00:00,0,198,92,1,180,9,9,279.45,0.0,0.0,90,0,3226
2013-04-09 20:00:00,0,149,80,3,220,8,8,278.88,0.0,0.0,90,0,2754
2013-04-09 21:00:00,0,280,74,3,220,7,7,278.05,0.0,0.0,90,0,3824
2013-04-09 22:00:00,0,294,64,3,200,5,5,277.72,0.0,0.0,90,0,2868
2013-04-09 23:00:00,0,278,56,3,260,2,2,277.44,0.0,0.0,90,0,1127
2013-04-10 00:00:00,0,195,45,4,240,4,4,277.4,0.0,0.0,90,0,501
2013-04-10 01:00:00,0,119,45,6,230,5,5,277.16,0.0,0.0,90,0,320
2013-04-10 02:00:00,0,264,39,9,220,7,7,276.84,0.0,0.0,90,0,227
2013-04-10 03:00:00,0,44,42,6,230,2,2,276.62,0.0,0.0,90,0,297
2013-04-10 04:00:00,0,231,39,9,210,2,2,276.31,0.0,0.0,90,0,752
2013-04-10 05:00:00,0,119,39,6,250,2,2,276.19,0.0,0.0,90,0,2568
2013-04-10 06:00:00,0,270,42,9,280,8,8,275.96,0.0,0.0,90,0,5543
2013-04-10 07:00:00,0,11,70,7,320,5,5,275.68,0.0,0.0,90,0,6812
2013-04-10 08:00:00,0,243,93,5,310,5,5,275.35,0.0,0.0,90,2,6125
2013-04-10 09:00:00,0,295,80,3,250,7,7,275.03,0.0,0.0,90,2,5171
2013-04-10 10:00:00,0,108,86,3,250,3,3,274.62,0.0,0.0,90,2,4366
2013-04-10 11:00:00,0,19,86,5,270,9,9,274.49,0.0,0.0,90,0,4418
2013-04-10 12:00:00,0,82,93,5,310,9,9,274.58,0.0,0.0,90,2,4793
2013-04-10 13:00:00,0,103,86,3,270,2,2,275.38,0.0,0.0,90,2,4958
2013-04-10 14:00:00,0,172,80,4,280,4,4,276.36,0.0,0.0,90,2,5207
2013-04-10 15:00:00,0,149,68,4,224,7,7,277.55,0.0,0.0,75,0,5821
2013-04-10 16:00:00,0,251,69,3,260,9,9,279.1,0.0,0.0,90,0,6383
2013-04-10 17:00:00,0,179,69,3,240,8,8,278.69,0.0,0.0,90,0,6106
2013-04-10 18:00:00,0,107,60,3,0,2,2,278.59,0.0,0.0,90,0,4435
2013-04-10 19:00:00,0,76,60,2,0,6,6,278.33,0.0,0.0,90,0,3172
2013-04-10 20:00:00,0,298,48,3,220,3,3,277.77,0.0,0.0,90,0,2763
2013-04-10 21:00:00,0,113,45,3,270,5,5,277.05,0.0,0.0,90,0,2330
2013-04-10 22:00:00,0,150,45,3,210,1,1,276.16,0.0,0.0,90,2,1550
2013-04-10 23:00:00,0,212,36,4,220,4,4,275.18,0.0,0.0,90,8,1019
2013-04-11 00:00:00,0,272,34,3,160,1,1,274.06,0.0,0.0,90,8,582
2013-04-11 01:00:00,0,139,42,3,120,1,1,272.8,0.0,0.0,90,8,330
2013-04-11 02:00:00,0,170,45,5,140,1,1,272.52,0.0,0.0,90,8,238
2013-04-11 03:00:00,0,257,70,5,140,2,2,272.29,0.0,0.0,90,0,331
2013-04-11 04:00:00,0,143,66,3,150,8,8,272.68,0.0,0.0,90,0,773
2013-04-11 05:00:00,0,23,70,4,140,2,2,272.3,0.0,0.0,90,0,2628
2013-04-11 06:00:00,0,87,70,3,140,7,7,272.37,0.0,0.0,90,0,3973
2013-04-11 07:00:00,0,280,66,2,150,1,1,272.61,0.0,0.0,90,0,3078
2013-04-11 08:00:00,0,234,54,5,210,2,2,273.08,0.0,0.0,90,0,3069
2013-04-11 09:00:00,0,130,58,3,210,4,4,273.64,0.0,0.0,90,0,4018
2013-04-11 10:00:00,0,232,44,4,230,6,6,274.2,0.0,0.0,90,0,3191
2013-04-11 11:00:00,0,218,50,2,220,9,9,274.53,0.0,0.0,90,0,3246
2013-04-11 12:00:00,0,249,48,0,0,4,4,275.27,0.0,0.0,90,0,3714
2013-04-11 13:00:00,0,30,37,4,270,6,6,275.66,0.0,0.0,100,0,3827
2013-04-11 14:00:00,0,294,37,2,200,8,8,275.89,0.0,0.0,90,0,4562
2013-04-11 15:00:00,0,102,32,2,240,1,1,276.25,0.0,0.0,90,5,4797
2013-04-11 16:00:00,0,264,28,2,310,6,6,276.18,0.0,0.0,90,0,5668
2013-04-11 17:00:00,0,171,28,2,320,7,7,276.29,0.0,0.0,90,5,5029
2013-04-11 18:00:00,0,261,28,3,300,2,2,276.2,0.0,0.0,90,2,3803
2013-04-11 19:00:00,0,197,32,0,0,5,5,275.87,0.0,0.0,90,8,2777
2013-04-11 20:00:00,0,121,44,2,330,3,3,275.62,0.0,0.0,90,8,2452
2013-04-11 21:00:00,0,39,47,2,310,5,5,275.65,0.0,0.0,90,0,4070
2013-04-11 22:00:00,0,282,50,0,0,5,5,275.85,0.0,0.0,90,0,2697
2013-04-11 23:00:00,0,177,57,0,0,3,3,275.31,0.0,0.0,90,2,1306
2013-04-12 00:00:00,0,144,75,0,0,4,4,275.12,0.0,0.0,90,8,661
2013-04-12 01:00:00,0,297,80,0,0,1,1,274.93,0.0,0.0,90,8,380
2013-04-12 02:00:00,0,78,70,0,0,4,4,275.0,0.0,0.0,90,3,309
2013-04-12 03:00:00,0,243,93,0,0,3,3,274.93,0.0,0.0,90,2,344
2013-04-12 04:00:00,0,76,75,0,0,4,4,274.5,0.0,0.0,90,8,713
2013-04-12 05:00:00,0,65,54,1,130,4,4,273.65,0.0,0.0,90,8,2407
2013-04-12 06:00:00,0,201,41,0,0,3,3,273.09,0.0,0.0,90,8,5001
2013-04-12 07:00:00,0,155,24,1,160,4,4,272.6,0.0,0.0,90,8,5652
2013-04-12 08:00:00,0,95,21,3,180,8,8,272.15,0.0,0.0,90,8,6036
2013-04-12 09:00:00,0,179,22,0,0,9,9,272.08,0.0,0.0,90,8,5197
2013-04-12 10:00:00,0,153,59,6,160,9,9,272.75,0.0,0.0,90,8,4513
2013-04-12 11:00:00,0,295,71,3,170,9,9,273.39,0.0,0.0,90,8,5071
2013-04-12 12:00:00,0,164,71,5,180,8,8,273.9,0.0,0.0,90,8,5393
2013-04-12 13:00:00,0,58,76,4,160,9,9,274.21,0.0,0.0,90,8,5446
2013-04-12 14:00:00,0,124,48,5,170,2,2,274.43,0.0,0.0,90,5,5649
2013-04-12 15:00:00,0,121,48,5,190,2,2,274.64,0.0,0.0,90,0,6255
2013-04-12 16:00:00,0,168,40,5,200,6,6,274.65,0.0,0.0,90,2,6595
2013-04-12 17:00:00,0,75,29,2,210,2,2,274.26,0.0,0.0,90,4,5988
2013-04-12 18:00:00,0,110,52,3,190,9,9,274.07,0.0,0.0,90,4,4956
2013-04-12 19:00:00,0,10,42,2,360,6,6,273.79,0.0,0.0,90,2,3716
2013-04-12 20:00:00,0,79,77,2,360,7,7,273.58,0.0,0.0,90,8,3085
2013-04-12 21:00:00,0,224,93,2,280,7,7,273.24,0.0,0.0,90,8,2866
2013-04-12 22:00:00,0,23,82,2,330,4,4,272.9,0.0,0.0,90,8,2774
2013-04-12 23:00:00,0,28,71,4,350,4,4,272.62,0.0,0.0,90,8,1695
2013-04-13 00:00:00,0,271,66,3,350,9,9,272.26,0.0,0.0,90,8,1128
2013-04-13 01:00:00,0,154,44,1,60,8,8,271.88,0.0,0.0,90,8,707
2013-04-13 02:00:00,0,157,36,0,0,1,1,271.57,0.0,0.0,90,8,551
2013-04-13 03:00:00,0,224,32,1,70,2,2,271.45,0.0,0.0,90,8,351
2013-04-13 04:00:00,0,187,24,3,120,7,7,271.13,0.0,0.0,90,8,366
2013-04-13 05:00:00,0,12,49,2,170,8,8,270.85,0.0,0.0,90,8,701
2013-04-13 06:00:00,0,267,68,4,140,1,1,270.79,0.0,0.0,90,8,1402
2013-04-13 07:00:00,0,159,72,3,130,9,9,270.77,0.0,0.0,90,8,2163
2013-04-13 08:00:00,0,226,72,4,120,6,6,271.24,0.0,0.0,90,8,2943
2013-04-13 09:00:00,0,265,72,4,140,5,5,271.76,0.0,0.0,90,8,3766
2013-04-13 10:00:00,0,296,72,7,150,4,4,272.47,0.0,0.0,90,0,4049
2013-04-13 11:00:00,0,72,77,7,160,1,1,272.88,0.0,0.0,90,8,4668
2013-04-13 12:00:00,0,234,52,6,240,8,8,273.42,0.0,0.0,90,5,5311
2013-04-13 13:00:00,0,146,55,6,260,8,8,273.8,0.0,0.0,90,0,5226
2013-04-13 14:00:00,0,55,46,6,260,2,2,274.63,0.0,0.0,90,0,5173
2013-04-13 15:00:00,0,104,48,7,270,5,5,274.82,0.0,0.0,90,8,4823
2013-04-13 16:00:00,0,299,48,7,300,4,4,274.86,0.0,0.0,90,8,4759
2013-04-13 17:00:00,0,256,45,5,260,3,3,274.84,0.0,0.0,90,8,4718
2013-04-13 18:00:00,0,223,29,6,280,3,3,274.51,0.0,0.0,90,8,4385
2013-04-13 19:00:00,0,265,29,5,260,6,6,273.98,0.0,0.0,90,8,3319
2013-04-13 20:00:00,0,102,27,6,280,2,2,273.33,0.0,0.0,90,8,2881
2013-04-13 21:00:00,0,202,23,3,290,9,9,272.86,0.0,0.0,90,8,2999
2013-04-13 22:00:00,0,112,29,4,330,9,9,272.53,0.0,0.0,90,8,4816
2013-04-13 23:00:00,0,83,36,2,310,9,9,272.28,0.0,0.0,90,8,2254
2013-04-14 00:00:00,0,83,38,2,270,3,3,271.91,0.0,0.0,90,8,1329
2013-04-14 01:00:00,0,122,44,4,300,8,8,271.75,0.0,0.0,90,8,860
2013-04-14 02:00:00,0,161,46,3,320,8,8,271.63,0.0,0.0,90,8,690
2013-04-14 03:00:00,0,95,46,9,310,1,1,271.32,0.0,0.0,90,8,350
2013-04-14 04:00:00,0,158,66,0,0,3,3,271.21,0.0,0.0,90,8,253
2013-04-14 05:00:00,0,290,87,4,290,6,6,271.15,0.0,0.0,90,4,459
2013-04-14 06:00:00,0,217,86,6,320,1,1,271.26,0.0,0.0,90,4,730
2013-04-14 07:00:00,0,92,86,4,330,4,4,271.22,0.0,0.0,90,8,982
2013-04-14 08:00:00,0,26,93,5,340,9,9,271.56,0.0,0.0,90,4,1569
2013-04-14 09:00:00,0,227,93,3,330,9,9,271.94,0.0,0.0,90,0,2347
2013-04-14 10:00:00,0,237,93,6,320,1,1,272.63,0.0,0.0,90,0,2984
2013-04-14 11:00:00,0,210,93,2,350,3,3,273.35,0.0,0.0,90,8,3303
2013-04-14 12:00:00,0,91,48,4,330,5,5,274.03,0.0,0.0,90,8,3655
2013-04-14 13:00:00,0,137,80,1,360,8,8,274.52,0.0,0.0,90,0,3681
2013-04-14 14:00:00,0,89,48,3,350,6,6,274.62,0.0,0.0,90,0,3697
2013-04-14 15:00:00,0,198,93,2,60,5,5,274.83,0.0,0.0,90,0,3861
2013-04-14 16:00:00,0,165,48,2,360,9,9,275.1,0.0,0.0,90,0,3946
2013-04-14 17:00:00,0,169,56,4,340,8,8,275.06,0.0,0.0,90,0,3726
2013-04-14 18:00:00,0,251,60,3,350,4,4,275.05,0.0,0.0,90,0,3205
2013-04-14 19:00:00,0,91,65,4,350,6,6,274.79,0.0,0.0,90,0,2551
2013-04-14 20:00:00,0,53,64,7,30,5,5,274.37,0.0,0.0,90,0,2179
2013-04-14 21:00:00,0,171,60,4,360,9,9,273.69,0.0,0.0,90,0,1950
2013-04-14 22:00:00,0,230,93,4,40,8,8,272.95,0.0,0.0,1,1,1418
2013-04-14 23:00:00,0,158,64,5,360,2,2,272.09,0.0,0.0,1,1,907
2013-04-15 00:00:00,0,133,64,6,340,7,7,271.71,0.0,0.0,1,1,514
2013-04-15 01:00:00,0,10,69,5,350,1,1,271.7,0.0,0.0,1,1,267
2013-04-15 02:00:00,0,192,74,5,340,8,8,272.29,0.0,0.0,90,0,233
2013-04-15 03:00:00,0,217,69,4,330,8,8,272.52,0.0,0.0,75,0,288
2013-04-15 04:00:00,0,106,69,5,350,3,3,272.58,0.0,0.0,90,0,735
2013-04-15 05:00:00,0,30,64,3,340,8,8,272.61,0.0,0.0,90,8,2541
2013-04-15 06:00:00,0,232,59,4,330,7,7,272.19,0.0,0.0,90,8,5806
2013-04-15 07:00:00,0,57,55,6,360,3,3,271.81,0.0,0.0,90,8,7082
2013-04-15 08:00:00,0,41,56,7,350,3,3,271.91,0.0,0.0,90,8,6126
2013-04-15 09:00:00,0,297,48,5,340,5,5,272.38,0.0,0.0,90,8,4916
2013-04-15 10:00:00,0,139,42,6,330,1,1,272.66,0.0,0.0,90,8,4386
2013-04-15 11:00:00,0,287,39,7,320,2,2,272.93,0.0,0.0,90,8,4552
2013-04-15 12:00:00,0,254,45,5,330,4,4,273.21,0.0,0.0,90,8,4755
2013-04-15 13:00:00,0,61,48,4,350,8,8,273.25,0.0,0.0,90,2,4880
2013-04-15 14:00:00,0,195,55,3,360,9,9,273.36,0.0,0.0,90,4,5222
2013-04-15 15:00:00,0,288,60,6,340,3,3,273.36,0.0,0.0,90,2,5809
2013-04-15 16:00:00,0,130,69,5,360,4,4,273.37,0.0,0.0,90,2,6683
2013-04-15 17:00:00,0,132,74,4,350,8,8,273.53,0.0,0.0,90,2,6400
2013-04-15 18:00:00,0,63,74,5,360,8,8,273.62,0.0,0.0,90,2,4630
2013-04-15 19:00:00,0,106,74,5,360,1,1,273.73,0.0,0.0,90,2,3096
2013-04-15 20:00:00,0,255,86,6,10,6,6,273.81,0.0,0.0,90,8,2727
2013-04-15 21:00:00,0,37,93,6,10,2,2,274.07,0.0,0.0,90,8,2498
2013-04-15 22:00:00,0,67,93,7,20,5,5,274.4,0.0,0.0,90,3,1530
2013-04-15 23:00:00,0,136,93,6,20,3,3,274.69,0.0,0.0,90,2,1007
2013-04-16 00:00:00,0,153,93,6,20,6,6,275.2,0.0,0.0,40,4,535
2013-04-16 01:00:00,0,102,93,6,20,9,9,275.12,0.0,0.0,75,4,319
2013-04-16 02:00:00,0,44,93,5,20,7,7,274.92,0.0,0.0,1,1,234
2013-04-16 03:00:00,0,101,93,6,20,3,3,274.66,0.0,0.0,1,1,303
2013-04-16 04:00:00,0,272,86,4,40,7,7,274.44,0.0,0.0,75,0,748
2013-04-16 05:00:00,0,23,86,7,20,3,3,274.02,0.0,0.0,40,0,2705
2013-04-16 06:00:00,0,211,86,4,20,1,1,273.53,0.0,0.0,75,0,5994
2013-04-16 07:00:00,0,287,100,5,20,2,2,273.34,0.0,0.0,90,0,7016
2013-04-16 08:00:00,0,153,100,5,10,7,7,273.43,0.0,0.0,90,0,6373
2013-04-16 09:00:00,0,254,86,4,20,8,8,273.76,0.0,0.0,90,0,5046
2013-04-16 10:00:00,0,21,100,4,20,6,6,274.4,0.0,0.0,90,0,4558
2013-04-16 11:00:00,0,80,100,4,10,6,6,274.97,0.0,0.0,90,0,4764
2013-04-16 12:00:00,0,193,100,5,20,9,9,275.46,0.0,0.0,90,0,4876
2013-04-16 13:00:00,0,113,100,4,10,7,7,275.85,0.0,0.0,90,0,5004
2013-04-16 14:00:00,0,20,80,2,340,2,2,276.4,0.0,0.0,90,0,5248
2013-04-16 15:00:00,0,217,80,3,10,8,8,276.61,0.0,0.0,90,0,5958
2013-04-16 16:00:00,0,234,86,3,20,3,3,276.72,0.0,0.0,90,0,6713
2013-04-16 17:00:00,0,282,93,4,20,9,9,276.78,0.0,0.0,90,0,6407
2013-04-16 18:00:00,0,63,93,5,10,4,4,276.49,0.0,0.0,90,0,4860
2013-04-16 19:00:00,0,182,81,3,360,4,4,276.34,0.0,0.0,90,0,3149
2013-04-16 20:00:00,0,256,75,2,20,8,8,275.92,0.0,0.0,90,0,2964
2013-04-16 21:00:00,0,162,75,3,340,9,9,275.34,0.0,0.0,75,0,2473
2013-04-16 22:00:00,0,115,70,4,350,5,5,275.15,0.0,0.0,1,1,2142
2013-04-16 23:00:00,0,168,70,5,360,8,8,274.92,0.0,0.0,40,0,1108
2013-04-17 00:00:00,0,115,81,3,10,6,6,274.59,0.0,0.0,75,0,549
2013-04-17 01:00:00,0,202,81,3,10,9,9,274.65,0.0,0.0,75,0,343
2013-04-17 02:00:00,0,285,81,5,360,1,1,274.51,0.0,0.0,90,0,239
2013-04-17 03:00:00,0,82,86,2,360,6,6,274.37,0.0,0.0,90,0,356
2013-04-17 04:00:00,0,52,87,6,20,5,5,274.19,0.0,0.0,90,0,764
2013-04-17 05:00:00,0,203,81,5,10,2,2,273.76,0.0,0.0,90,0,2610
2013-04-17 06:00:00,0,138,86,3,10,2,2,273.76,0.0,0.0,90,0,5883
2013-04-17 07:00:00,0,117,86,2,20,5,5,273.76,0.0,0.0,90,0,7039
2013-04-17 08:00:00,0,112,86,4,360,3,3,273.86,0.0,0.0,90,0,6303
