is_holiday,air_pollution_index,humidity,wind_speed,wind_direction,visibility_in_miles,dew_point,temperature,snow_p_h,clouds_all,traffic_volume,is_holiday_lag,humidity_lag,wind_direction_lag,dew_point_lag,air_pollution_index_lag,wind_speed_lag,visibility_in_miles_lag,temperature_lag,snow_p_h_lag,clouds_all_lag,traffic_volume_lag
0,3,80,6,330,6,6,280.29,0.0,64,322,0.0,92.0,330.0,6.0,0.0,5.0,6.0,280.28,0.0,64.0,491.0
0,2,74,7,340,8,8,280.29,0.0,64,262,0.0,80.0,330.0,6.0,3.0,6.0,6.0,280.29,0.0,64.0,322.0
0,3,74,7,350,7,7,280.28,0.0,90,355,0.0,74.0,340.0,8.0,2.0,7.0,8.0,280.29,0.0,64.0,262.0
0,1,68,6,320,7,7,280.41,0.0,90,811,0.0,74.0,350.0,7.0,3.0,7.0,7.0,280.28,0.0,90.0,355.0
0,2,63,6,330,7,7,280.15,0.0,90,2832,0.0,68.0,320.0,7.0,1.0,6.0,7.0,280.41,0.0,90.0,811.0
0,3,68,5,320,8,8,279.9,0.0,90,5990,0.0,63.0,330.0,7.0,2.0,6.0,7.0,280.15,0.0,90.0,2832.0
0,3,62,6,330,7,7,279.5,0.0,75,7107,0.0,68.0,320.0,8.0,3.0,5.0,8.0,279.9,0.0,90.0,5990.0
0,2,68,5,330,8,8,279.5,0.0,90,6150,0.0,62.0,330.0,7.0,3.0,6.0,7.0,279.5,0.0,75.0,7107.0
0,3,68,8,340,6,6,280.17,0.0,90,5290,0.0,68.0,330.0,8.0,2.0,5.0,8.0,279.5,0.0,90.0,6150.0
0,2,63,5,330,6,6,280.41,0.0,90,4651,0.0,68.0,340.0,6.0,3.0,8.0,6.0,280.17,0.0,90.0,5290.0
0,0,73,5,320,1,1,280.66,0.0,90,4838,0.0,63.0,330.0,6.0,2.0,5.0,6.0,280.41,0.0,90.0,4651.0
0,3,73,3,320,6,6,280.83,0.0,90,4960,0.0,73.0,320.0,1.0,0.0,5.0,1.0,280.66,0.0,90.0,4838.0
0,3,68,4,310,5,5,280.17,0.0,90,5079,0.0,73.0,320.0,6.0,3.0,3.0,6.0,280.83,0.0,90.0,4960.0
0,2,79,3,310,2,2,279.66,0.0,90,5319,0.0,68.0,310.0,5.0,3.0,4.0,5.0,280.17,0.0,90.0,5079.0
0,3,85,3,300,9,9,279.41,0.0,75,6199,0.0,79.0,310.0,2.0,2.0,3.0,2.0,279.66,0.0,90.0,5319.0
0,3,78,3,290,6,6,278.55,0.0,90,6992,0.0,85.0,300.0,9.0,3.0,3.0,9.0,279.41,0.0,75.0,6199.0
0,3,85,2,270,6,6,277.41,0.0,40,6578,0.0,78.0,290.0,6.0,3.0,3.0,6.0,278.55,0.0,90.0,6992.0
0,1,85,1,260,6,6,276.55,0.0,90,4982,0.0,85.0,270.0,6.0,3.0,2.0,6.0,277.41,0.0,40.0,6578.0
0,3,78,3,270,1,1,276.4,0.0,90,3487,0.0,85.0,260.0,6.0,1.0,1.0,6.0,276.55,0.0,90.0,4982.0
0,2,67,2,270,5,5,276.83,0.0,90,3082,0.0,78.0,270.0,1.0,3.0,3.0,1.0,276.4,0.0,90.0,3487.0
0,2,53,4,190,7,7,276.55,0.0,90,3008,0.0,67.0,270.0,5.0,2.0,2.0,5.0,276.83,0.0,90.0,3082.0
0,1,33,5,210,4,4,276.4,0.0,90,1795,0.0,53.0,190.0,7.0,2.0,4.0,7.0,276.55,0.0,90.0,3008.0
0,3,24,6,250,6,6,276.35,0.0,90,1010,0.0,33.0,210.0,4.0,1.0,5.0,4.0,276.4,0.0,90.0,1795.0
0,2,39,8,270,1,1,276.15,0.0,90,585,0.0,24.0,250.0,6.0,3.0,6.0,6.0,276.35,0.0,90.0,1010.0
0,2,39,6,290,6,6,276.4,0.0,90,339,0.0,39.0,270.0,1.0,2.0,8.0,1.0,276.15,0.0,90.0,585.0
0,1,49,3,300,4,4,276.15,0.0,90,289,0.0,39.0,290.0,6.0,2.0,6.0,6.0,276.4,0.0,90.0,339.0
0,0,58,6,310,3,3,276.48,0.0,90,361,0.0,49.0,300.0,4.0,1.0,3.0,4.0,276.15,0.0,90.0,289.0
0,3,62,8,330,1,1,276.15,0.0,90,806,0.0,58.0,310.0,3.0,0.0,6.0,3.0,276.48,0.0,90.0,361.0
0,3,62,7,310,9,9,275.77,0.0,90,2786,0.0,62.0,330.0,1.0,3.0,8.0,1.0,276.15,0.0,90.0,806.0
0,3,61,7,320,4,4,276.11,0.0,90,5842,0.0,62.0,310.0,9.0,3.0,7.0,9.0,275.77,0.0,90.0,2786.0
0,3,61,5,300,4,4,273.79,0.0,90,6485,0.0,61.0,320.0,4.0,3.0,7.0,4.0,276.11,0.0,90.0,5842.0
0,3,61,7,320,1,1,271.41,0.0,90,6251,0.0,61.0,300.0,4.0,3.0,5.0,4.0,273.79,0.0,90.0,6485.0
0,3,66,5,310,7,7,271.18,0.0,90,5379,0.0,61.0,320.0,1.0,3.0,7.0,1.0,271.41,0.0,90.0,6251.0
0,3,72,5,310,7,7,271.93,0.0,90,4679,0.0,66.0,310.0,7.0,3.0,5.0,7.0,271.18,0.0,90.0,5379.0
0,3,72,6,310,3,3,271.82,0.0,90,4859,0.0,72.0,310.0,7.0,3.0,5.0,7.0,271.93,0.0,90.0,4679.0
0,3,78,5,300,7,7,271.49,0.0,90,5214,0.0,72.0,310.0,3.0,3.0,6.0,3.0,271.82,0.0,90.0,4859.0
0,2,78,4,320,4,4,271.15,0.0,90,5084,0.0,78.0,300.0,7.0,3.0,5.0,7.0,271.49,0.0,90.0,5214.0
0,3,84,3,300,7,7,271.29,0.0,90,5447,0.0,78.0,320.0,4.0,2.0,4.0,4.0,271.15,0.0,90.0,5084.0
0,2,84,2,290,5,5,271.3,0.0,90,5995,0.0,84.0,300.0,7.0,3.0,3.0,7.0,271.29,0.0,90.0,5447.0
0,0,71,4,310,3,3,271.15,0.0,90,6209,0.0,84.0,290.0,5.0,2.0,2.0,5.0,271.3,0.0,90.0,5995.0
0,0,66,3,290,5,5,270.15,0.0,90,5996,0.0,71.0,310.0,3.0,0.0,4.0,3.0,271.15,0.0,90.0,6209.0
0,3,61,3,290,8,8,270.15,0.0,90,4670,0.0,66.0,290.0,5.0,0.0,3.0,5.0,270.15,0.0,90.0,5996.0
0,3,52,4,310,4,4,269.69,0.0,90,3302,0.0,61.0,290.0,8.0,3.0,3.0,8.0,270.15,0.0,90.0,4670.0
0,2,40,4,310,7,7,269.15,0.0,90,2713,0.0,52.0,310.0,4.0,3.0,4.0,4.0,269.69,0.0,90.0,3302.0
0,2,41,4,300,8,8,269.47,0.0,90,2524,0.0,40.0,310.0,7.0,2.0,4.0,7.0,269.15,0.0,90.0,2713.0
0,0,40,2,320,7,7,269.15,0.0,90,2027,0.0,41.0,300.0,8.0,2.0,4.0,8.0,269.47,0.0,90.0,2524.0
0,2,43,3,280,1,1,268.47,0.0,75,1200,0.0,40.0,320.0,7.0,0.0,2.0,7.0,269.15,0.0,90.0,2027.0
0,2,51,3,290,2,2,267.79,0.0,90,643,0.0,43.0,280.0,1.0,2.0,3.0,1.0,268.47,0.0,75.0,1200.0
0,2,66,3,270,2,2,267.44,0.0,75,386,0.0,51.0,290.0,2.0,2.0,3.0,2.0,267.79,0.0,90.0,643.0
0,3,61,2,280,4,4,266.76,0.0,1,332,0.0,66.0,270.0,2.0,2.0,3.0,2.0,267.44,0.0,75.0,386.0
0,2,66,2,270,9,9,265.44,0.0,1,425,0.0,61.0,280.0,4.0,3.0,2.0,4.0,266.76,0.0,1.0,332.0
0,2,72,2,260,2,2,264.44,0.0,1,743,0.0,66.0,270.0,9.0,2.0,2.0,9.0,265.44,0.0,1.0,425.0
0,3,72,1,302,7,7,263.44,0.0,1,2606,0.0,72.0,260.0,2.0,2.0,2.0,2.0,264.44,0.0,1.0,743.0
0,2,78,1,302,8,8,262.44,0.0,5,5548,0.0,72.0,302.0,7.0,3.0,1.0,7.0,263.44,0.0,1.0,2606.0
0,3,84,1,230,2,2,261.61,0.0,1,6641,0.0,78.0,302.0,8.0,2.0,1.0,8.0,262.44,0.0,5.0,5548.0
0,3,77,1,302,3,3,263.41,0.0,5,5908,0.0,84.0,230.0,2.0,3.0,1.0,2.0,261.61,0.0,1.0,6641.0
0,2,84,1,302,8,8,265.61,0.0,5,5061,0.0,77.0,302.0,3.0,3.0,1.0,3.0,263.41,0.0,5.0,5908.0
0,3,78,1,302,5,5,268.64,0.0,5,4722,0.0,84.0,302.0,8.0,2.0,1.0,8.0,265.61,0.0,5.0,5061.0
0,3,84,2,170,9,9,270.83,0.0,1,5153,0.0,78.0,302.0,5.0,3.0,1.0,5.0,268.64,0.0,5.0,4722.0
0,2,78,2,150,8,8,272.15,0.0,1,5505,0.0,84.0,170.0,9.0,3.0,2.0,9.0,270.83,0.0,1.0,5153.0
0,2,78,3,160,4,4,274.15,0.0,1,5478,0.0,78.0,150.0,8.0,2.0,2.0,8.0,272.15,0.0,1.0,5505.0
0,2,72,3,170,3,3,274.15,0.0,1,5789,0.0,78.0,160.0,4.0,2.0,3.0,4.0,274.15,0.0,1.0,5478.0
0,2,61,5,160,2,2,272.15,0.0,1,6047,0.0,72.0,170.0,3.0,2.0,3.0,3.0,274.15,0.0,1.0,5789.0
0,3,57,4,170,6,6,271.47,0.0,1,6512,0.0,61.0,160.0,2.0,2.0,5.0,2.0,272.15,0.0,1.0,6047.0
0,3,53,6,180,7,7,269.81,0.0,75,6238,0.0,57.0,170.0,6.0,3.0,4.0,6.0,271.47,0.0,1.0,6512.0
0,3,45,1,302,2,2,268.36,0.0,90,5306,0.0,53.0,180.0,7.0,3.0,6.0,7.0,269.81,0.0,75.0,6238.0
0,3,46,8,180,4,4,267.13,0.0,90,3697,0.0,45.0,302.0,2.0,3.0,1.0,2.0,268.36,0.0,90.0,5306.0
0,0,46,7,180,1,1,265.65,0.0,40,2926,0.0,46.0,180.0,4.0,3.0,8.0,4.0,267.13,0.0,90.0,3697.0
0,3,40,7,190,4,4,264.46,0.0,40,3029,0.0,46.0,180.0,1.0,0.0,7.0,1.0,265.65,0.0,40.0,2926.0
0,3,40,6,180,1,1,262.63,0.0,1,3041,0.0,40.0,190.0,4.0,3.0,7.0,4.0,264.46,0.0,40.0,3029.0
0,2,50,5,180,2,2,261.93,0.0,75,3384,0.0,40.0,180.0,1.0,3.0,6.0,1.0,262.63,0.0,1.0,3041.0
0,3,54,6,170,6,6,261.31,0.0,90,1197,0.0,50.0,180.0,2.0,2.0,5.0,2.0,261.93,0.0,75.0,3384.0
0,0,54,6,170,8,8,260.35,0.0,1,725,0.0,54.0,170.0,6.0,3.0,6.0,6.0,261.31,0.0,90.0,1197.0
0,3,54,5,190,6,6,259.63,0.0,1,530,0.0,54.0,170.0,8.0,0.0,6.0,8.0,260.35,0.0,1.0,725.0
0,3,58,5,190,1,1,259.39,0.0,1,377,0.0,54.0,190.0,6.0,3.0,5.0,6.0,259.63,0.0,1.0,530.0
0,3,58,7,190,2,2,259.39,0.0,1,362,0.0,58.0,190.0,1.0,3.0,5.0,1.0,259.39,0.0,1.0,377.0
0,1,58,7,200,2,2,258.91,0.0,1,709,0.0,58.0,190.0,2.0,3.0,7.0,2.0,259.39,0.0,1.0,362.0
0,2,63,6,200,6,6,258.39,0.0,1,1278,0.0,58.0,200.0,2.0,1.0,7.0,2.0,258.91,0.0,1.0,709.0
0,1,58,8,210,4,4,257.81,0.0,1,1827,0.0,63.0,200.0,6.0,2.0,6.0,6.0,258.39,0.0,1.0,1278.0
0,3,58,7,210,1,1,258.81,0.0,1,2719,0.0,58.0,210.0,4.0,1.0,8.0,4.0,257.81,0.0,1.0,1827.0
0,2,68,7,210,4,4,260.15,0.0,1,3685,0.0,58.0,210.0,1.0,3.0,7.0,1.0,258.81,0.0,1.0,2719.0
0,3,68,5,210,4,4,261.15,0.0,1,4439,0.0,68.0,210.0,4.0,2.0,7.0,4.0,260.15,0.0,1.0,3685.0
0,2,68,2,240,8,8,263.43,0.0,75,4975,0.0,68.0,210.0,4.0,3.0,5.0,4.0,261.15,0.0,1.0,4439.0
0,3,74,2,220,5,5,264.38,0.0,40,5311,0.0,68.0,240.0,8.0,2.0,2.0,8.0,263.43,0.0,75.0,4975.0
0,2,86,1,302,7,7,265.15,0.0,1,5020,0.0,74.0,220.0,5.0,3.0,2.0,5.0,264.38,0.0,40.0,5311.0
0,1,83,2,276,8,8,265.38,0.0,5,4213,0.0,86.0,302.0,7.0,2.0,1.0,7.0,265.15,0.0,1.0,5020.0
0,2,80,3,250,4,4,265.15,0.0,1,4127,0.0,83.0,276.0,8.0,1.0,2.0,8.0,265.38,0.0,5.0,4213.0
0,3,74,4,255,3,3,263.89,0.0,5,4164,0.0,80.0,250.0,4.0,2.0,3.0,4.0,265.15,0.0,1.0,4127.0
0,2,69,5,260,4,4,262.47,0.0,1,4027,0.0,74.0,255.0,3.0,3.0,4.0,3.0,263.89,0.0,5.0,4164.0
0,1,68,2,270,3,3,261.13,0.0,1,3682,0.0,69.0,260.0,4.0,2.0,5.0,4.0,262.47,0.0,1.0,4027.0
0,2,60,3,309,2,2,260.79,0.0,1,3193,0.0,68.0,270.0,3.0,1.0,2.0,3.0,261.13,0.0,1.0,3682.0
0,3,60,4,284,9,9,260.12,0.0,5,2594,0.0,60.0,309.0,2.0,2.0,3.0,2.0,260.79,0.0,1.0,3193.0
0,1,60,5,260,3,3,259.87,0.0,1,2572,0.0,60.0,284.0,9.0,3.0,4.0,9.0,260.12,0.0,5.0,2594.0
0,3,59,2,246,7,7,259.37,0.0,1,2549,0.0,60.0,260.0,3.0,1.0,5.0,3.0,259.87,0.0,1.0,2572.0
0,3,51,2,328,9,9,259.12,0.0,1,2311,0.0,59.0,246.0,7.0,3.0,2.0,7.0,259.37,0.0,1.0,2549.0
0,2,54,3,250,9,9,258.38,0.0,1,1184,0.0,51.0,328.0,9.0,3.0,2.0,9.0,259.12,0.0,1.0,2311.0
0,3,56,2,342,4,4,258.38,0.0,1,835,0.0,54.0,250.0,9.0,2.0,3.0,9.0,258.38,0.0,1.0,1184.0
0,2,58,1,281,7,7,258.39,0.0,1,558,0.0,56.0,342.0,4.0,3.0,2.0,4.0,258.38,0.0,1.0,835.0
0,3,55,5,58,9,9,259.15,0.0,1,361,0.0,58.0,281.0,7.0,2.0,1.0,7.0,258.39,0.0,1.0,558.0
0,3,68,1,302,6,6,258.89,0.0,1,292,0.0,55.0,58.0,9.0,3.0,5.0,9.0,259.15,0.0,1.0,361.0
0,0,56,5,280,3,3,259.88,0.0,1,463,0.0,68.0,302.0,6.0,3.0,1.0,6.0,258.89,0.0,1.0,292.0
0,2,58,5,354,1,1,260.64,0.0,1,745,0.0,56.0,280.0,3.0,0.0,5.0,3.0,259.88,0.0,1.0,463.0
0,3,61,6,354,5,5,260.81,0.0,1,1089,0.0,58.0,354.0,1.0,2.0,5.0,1.0,260.64,0.0,1.0,745.0
0,3,72,3,333,4,4,262.47,0.0,1,1708,0.0,61.0,354.0,5.0,3.0,6.0,5.0,260.81,0.0,1.0,1089.0
0,3,61,2,356,9,9,265.15,0.0,1,2623,0.0,72.0,333.0,4.0,3.0,3.0,4.0,262.47,0.0,1.0,1708.0
0,2,61,3,309,1,1,267.15,0.0,1,3319,0.0,61.0,356.0,9.0,3.0,2.0,9.0,265.15,0.0,1.0,2623.0
0,3,52,5,296,2,2,269.34,0.0,5,3509,0.0,61.0,309.0,1.0,2.0,3.0,1.0,267.15,0.0,1.0,3319.0
0,3,52,6,296,9,9,271.15,0.0,5,3731,0.0,52.0,296.0,2.0,3.0,5.0,2.0,269.34,0.0,5.0,3509.0
0,1,46,7,329,2,2,272.15,0.0,1,3808,0.0,52.0,296.0,9.0,3.0,6.0,9.0,271.15,0.0,5.0,3731.0
0,1,48,5,319,1,1,274.15,0.0,1,3777,0.0,46.0,329.0,2.0,1.0,7.0,2.0,272.15,0.0,1.0,3808.0
0,2,52,5,301,5,5,274.66,0.0,1,3866,0.0,48.0,319.0,1.0,1.0,5.0,1.0,274.15,0.0,1.0,3777.0
0,3,53,5,299,4,4,274.15,0.0,1,4148,0.0,52.0,301.0,5.0,2.0,5.0,5.0,274.66,0.0,1.0,3866.0
0,3,57,7,300,7,7,272.15,0.0,1,3671,0.0,53.0,299.0,4.0,3.0,5.0,4.0,274.15,0.0,1.0,4148.0
0,0,45,5,323,9,9,272.15,0.0,1,3122,0.0,57.0,300.0,7.0,3.0,7.0,7.0,272.15,0.0,1.0,3671.0
0,0,44,7,330,9,9,272.15,0.0,1,2995,0.0,45.0,323.0,9.0,0.0,5.0,9.0,272.15,0.0,1.0,3122.0
0,3,43,5,360,4,4,271.83,0.0,1,2658,0.0,44.0,330.0,9.0,0.0,7.0,9.0,272.15,0.0,1.0,2995.0
0,1,43,6,335,3,3,271.66,0.0,1,2298,0.0,43.0,360.0,4.0,3.0,5.0,4.0,271.83,0.0,1.0,2658.0
0,1,44,7,330,8,8,271.16,0.0,1,1583,0.0,43.0,335.0,3.0,1.0,6.0,3.0,271.66,0.0,1.0,2298.0
0,3,51,6,323,2,2,271.66,0.0,1,894,0.0,44.0,330.0,8.0,1.0,7.0,8.0,271.16,0.0,1.0,1583.0
0,2,48,4,311,4,4,272.15,0.0,1,468,0.0,51.0,323.0,2.0,3.0,6.0,2.0,271.66,0.0,1.0,894.0
0,3,52,5,320,6,6,272.15,0.0,40,267,0.0,48.0,311.0,4.0,2.0,4.0,4.0,272.15,0.0,1.0,468.0
0,0,51,5,328,5,5,272.15,0.0,90,232,0.0,52.0,320.0,6.0,3.0,5.0,6.0,272.15,0.0,40.0,267.0
0,3,66,3,350,3,3,272.15,0.0,40,317,0.0,51.0,328.0,5.0,0.0,5.0,5.0,272.15,0.0,90.0,232.0
0,3,72,3,330,2,2,272.15,0.0,1,793,0.0,66.0,350.0,3.0,3.0,3.0,3.0,272.15,0.0,40.0,317.0
0,0,69,2,331,3,3,272.15,0.0,1,2657,0.0,72.0,330.0,2.0,3.0,3.0,2.0,272.15,0.0,1.0,793.0
0,2,66,1,333,9,9,271.48,0.0,1,5715,0.0,69.0,331.0,3.0,0.0,2.0,3.0,272.15,0.0,1.0,2657.0
0,0,68,1,302,4,4,272.26,0.0,75,5997,0.0,66.0,333.0,9.0,2.0,1.0,9.0,271.48,0.0,1.0,5715.0
0,3,71,1,302,2,2,274.67,0.0,75,4490,0.0,68.0,302.0,4.0,0.0,1.0,4.0,272.26,0.0,75.0,5997.0
0,0,73,1,302,1,1,274.95,0.0,64,4714,0.0,71.0,302.0,2.0,3.0,1.0,2.0,274.67,0.0,75.0,4490.0
0,2,74,1,302,6,6,275.85,0.0,64,4844,0.0,73.0,302.0,1.0,0.0,1.0,1.0,274.95,0.0,64.0,4714.0
0,2,76,1,302,3,3,276.36,0.0,64,5340,0.0,74.0,302.0,6.0,2.0,1.0,6.0,275.85,0.0,64.0,4844.0
0,2,78,1,302,8,8,276.61,0.0,64,5828,0.0,76.0,302.0,3.0,2.0,1.0,3.0,276.36,0.0,64.0,5340.0
0,1,79,1,302,6,6,276.23,0.0,64,6492,0.0,78.0,302.0,8.0,2.0,1.0,8.0,276.61,0.0,64.0,5828.0
0,3,79,1,302,3,3,276.1,0.0,64,6066,0.0,79.0,302.0,6.0,1.0,1.0,6.0,276.23,0.0,64.0,6492.0
0,2,80,1,302,3,3,275.85,0.0,64,4183,0.0,79.0,302.0,3.0,3.0,1.0,3.0,276.1,0.0,64.0,6066.0
0,2,85,1,302,9,9,275.45,0.0,64,2876,0.0,80.0,302.0,3.0,2.0,1.0,3.0,275.85,0.0,64.0,4183.0
0,3,71,0,289,6,6,274.31,0.0,64,2405,0.0,85.0,302.0,9.0,2.0,1.0,9.0,275.45,0.0,64.0,2876.0
0,3,67,2,150,2,2,276.793,0.0,64,2070,0.0,71.0,289.0,6.0,3.0,0.0,6.0,274.31,0.0,64.0,2405.0
0,3,55,3,164,5,5,272.75,0.0,64,1444,0.0,67.0,150.0,2.0,3.0,2.0,2.0,276.793,0.0,64.0,2070.0
0,0,52,2,134,4,4,272.12,0.0,64,983,0.0,55.0,164.0,5.0,3.0,3.0,5.0,272.75,0.0,64.0,1444.0
0,3,49,4,131,6,6,271.69,0.0,64,535,0.0,52.0,134.0,4.0,0.0,2.0,4.0,272.12,0.0,64.0,983.0
0,2,47,2,175,9,9,270.9,0.0,64,251,0.0,49.0,131.0,6.0,3.0,4.0,6.0,271.69,0.0,64.0,535.0
0,3,47,3,134,7,7,270.39,0.0,64,343,0.0,47.0,175.0,9.0,2.0,2.0,9.0,270.9,0.0,64.0,251.0
0,0,48,2,155,3,3,270.05,0.0,64,775,0.0,47.0,134.0,7.0,3.0,3.0,7.0,270.39,0.0,64.0,343.0
0,3,50,2,161,2,2,268.49,0.0,64,2727,0.0,48.0,155.0,3.0,0.0,2.0,3.0,270.05,0.0,64.0,775.0
0,2,48,3,169,3,3,266.4,0.0,64,5725,0.0,50.0,161.0,2.0,3.0,2.0,2.0,268.49,0.0,64.0,2727.0
0,2,49,4,150,7,7,265.42,0.0,64,6891,0.0,48.0,169.0,3.0,2.0,3.0,3.0,266.4,0.0,64.0,5725.0
0,3,49,4,170,4,4,263.92,0.0,64,6051,0.0,49.0,150.0,7.0,2.0,4.0,7.0,265.42,0.0,64.0,6891.0
0,2,50,3,141,3,3,264.81,0.0,64,5275,0.0,49.0,170.0,4.0,3.0,4.0,4.0,263.92,0.0,64.0,6051.0
0,0,52,3,107,9,9,265.59,0.0,40,4603,0.0,50.0,141.0,3.0,2.0,3.0,3.0,264.81,0.0,64.0,5275.0
0,2,53,3,148,6,6,266.35,0.0,64,5025,0.0,52.0,107.0,9.0,0.0,3.0,9.0,265.59,0.0,40.0,4603.0
0,2,55,1,171,4,4,266.61,0.0,75,5336,0.0,53.0,148.0,6.0,2.0,3.0,6.0,266.35,0.0,64.0,5025.0
0,0,57,0,165,2,2,266.73,0.0,64,5219,0.0,55.0,171.0,4.0,2.0,1.0,4.0,266.61,0.0,75.0,5336.0
0,3,58,1,302,8,8,266.99,0.0,64,5775,0.0,57.0,165.0,2.0,0.0,0.0,2.0,266.73,0.0,64.0,5219.0
0,2,59,1,302,6,6,266.5,0.0,75,6070,0.0,58.0,302.0,8.0,3.0,1.0,8.0,266.99,0.0,64.0,5775.0
0,3,69,1,245,9,9,265.71,0.0,64,6273,0.0,59.0,302.0,6.0,2.0,1.0,6.0,266.5,0.0,75.0,6070.0
0,2,59,1,299,5,5,265.39,0.0,75,4463,0.0,69.0,245.0,9.0,3.0,1.0,9.0,265.71,0.0,64.0,6273.0
0,0,59,1,296,5,5,264.95,0.0,64,3294,0.0,59.0,299.0,5.0,2.0,1.0,5.0,265.39,0.0,75.0,4463.0
0,2,58,2,306,4,4,264.15,0.0,40,2886,0.0,59.0,296.0,5.0,0.0,1.0,5.0,264.95,0.0,64.0,3294.0
0,2,62,4,310,2,2,262.63,0.0,1,2565,0.0,58.0,306.0,4.0,2.0,2.0,4.0,264.15,0.0,40.0,2886.0
0,2,63,5,330,6,6,262.22,0.0,64,1111,0.0,62.0,310.0,2.0,2.0,4.0,2.0,262.63,0.0,1.0,2565.0
0,3,63,5,310,5,5,261.19,0.0,64,624,0.0,63.0,330.0,6.0,2.0,5.0,6.0,262.22,0.0,64.0,1111.0
0,3,63,5,310,3,3,260.68,0.0,64,395,0.0,63.0,310.0,5.0,3.0,5.0,5.0,261.19,0.0,64.0,624.0
0,3,52,4,342,4,4,260.48,0.0,64,292,0.0,63.0,310.0,3.0,3.0,5.0,3.0,260.68,0.0,64.0,395.0
0,2,53,1,302,5,5,259.66,0.0,64,396,0.0,52.0,342.0,4.0,3.0,4.0,4.0,260.48,0.0,64.0,292.0
0,3,51,2,282,4,4,259.36,0.0,64,733,0.0,53.0,302.0,5.0,2.0,1.0,5.0,259.66,0.0,64.0,396.0
0,1,51,3,329,7,7,258.84,0.0,64,2591,0.0,51.0,282.0,4.0,3.0,2.0,4.0,259.36,0.0,64.0,733.0
0,2,55,1,302,7,7,258.54,0.0,64,5210,0.0,51.0,329.0,7.0,1.0,3.0,7.0,258.84,0.0,64.0,2591.0
0,3,60,1,302,8,8,258.14,0.0,64,6004,0.0,55.0,302.0,7.0,2.0,1.0,7.0,258.54,0.0,64.0,5210.0
0,3,64,1,302,4,4,257.37,0.0,64,5651,0.0,60.0,302.0,8.0,3.0,1.0,8.0,258.14,0.0,64.0,6004.0
0,3,69,1,302,6,6,260.69,0.0,1,5084,0.0,64.0,302.0,4.0,3.0,1.0,4.0,257.37,0.0,64.0,5651.0
0,2,78,1,302,1,1,262.89,0.0,64,4706,0.0,69.0,302.0,6.0,3.0,1.0,6.0,260.69,0.0,1.0,5084.0
0,2,76,1,302,6,6,264.67,0.0,75,5370,0.0,78.0,302.0,1.0,2.0,1.0,1.0,262.89,0.0,64.0,4706.0
0,3,78,1,302,3,3,265.59,0.0,64,5572,0.0,76.0,302.0,6.0,2.0,1.0,6.0,264.67,0.0,75.0,5370.0
0,1,79,1,302,6,6,266.36,0.0,64,5712,0.0,78.0,302.0,3.0,3.0,1.0,3.0,265.59,0.0,64.0,5572.0
0,3,80,1,302,1,1,266.61,0.0,64,6274,0.0,79.0,302.0,6.0,1.0,1.0,6.0,266.36,0.0,64.0,5712.0
0,3,80,1,302,2,2,267.25,0.0,64,6366,0.0,80.0,302.0,1.0,3.0,1.0,1.0,266.61,0.0,64.0,6274.0
0,3,81,1,302,7,7,267.83,0.0,64,6156,0.0,80.0,302.0,2.0,3.0,1.0,2.0,267.25,0.0,64.0,6366.0
0,3,81,1,302,8,8,267.89,0.0,64,5052,0.0,81.0,302.0,7.0,3.0,1.0,7.0,267.83,0.0,64.0,6156.0
0,2,82,1,302,2,2,267.89,0.0,64,4399,0.0,81.0,302.0,8.0,3.0,1.0,8.0,267.89,0.0,64.0,5052.0
0,3,82,1,302,7,7,268.28,0.0,64,3347,0.0,82.0,302.0,2.0,2.0,1.0,2.0,267.89,0.0,64.0,4399.0
0,2,78,1,120,6,6,268.65,0.0,90,2786,0.0,82.0,302.0,7.0,3.0,1.0,7.0,268.28,0.0,64.0,3347.0
0,3,71,1,122,6,6,268.45,0.0,90,3345,0.0,78.0,120.0,6.0,2.0,1.0,6.0,268.65,0.0,90.0,2786.0
0,3,68,1,302,5,5,268.35,0.0,64,2889,0.0,71.0,122.0,6.0,3.0,1.0,6.0,268.45,0.0,90.0,3345.0
0,2,68,1,302,9,9,268.35,0.0,64,1535,0.0,68.0,302.0,5.0,3.0,1.0,5.0,268.35,0.0,64.0,2889.0
1,2,63,3,137,2,2,268.24,0.0,64,929,0.0,68.0,302.0,9.0,2.0,1.0,9.0,268.35,0.0,64.0,1535.0
0,0,68,1,112,7,7,268.45,0.0,64,577,1.0,63.0,137.0,2.0,2.0,3.0,2.0,268.24,0.0,64.0,929.0
0,2,68,2,112,5,5,267.84,0.0,64,409,0.0,68.0,112.0,7.0,0.0,1.0,7.0,268.45,0.0,64.0,577.0
0,2,49,5,147,3,3,267.84,0.0,64,284,0.0,68.0,112.0,5.0,2.0,2.0,5.0,267.84,0.0,64.0,409.0
0,3,51,4,164,9,9,267.83,0.0,64,264,0.0,49.0,147.0,3.0,2.0,5.0,3.0,267.84,0.0,64.0,284.0
0,3,68,1,135,6,6,268.03,0.0,64,801,0.0,51.0,164.0,9.0,3.0,4.0,9.0,267.83,0.0,64.0,264.0
0,2,53,3,157,6,6,268.24,0.0,64,984,0.0,68.0,135.0,6.0,3.0,1.0,6.0,268.03,0.0,64.0,801.0
0,2,68,1,112,2,2,267.88,0.0,64,1295,0.0,53.0,157.0,6.0,2.0,3.0,6.0,268.24,0.0,64.0,984.0
